target_return,threshold,count,hit_rate,avg_return,avg_net_return
0.01,0.85,2179,0.9472234970169803,0.05864489317112375,0.05864489317112375
0.01,0.8,5170,0.8891682785299807,0.044263700815074525,0.044263700815074525
0.01,0.75,10171,0.8149641136564743,0.03439039343534902,0.03439039343534902
0.01,0.7,17553,0.7569646214322338,0.027982514313505596,0.027982514313505596
0.01,0.65,31679,0.6922251333691088,0.022243028576514584,0.022243028576514584
0.01,0.6,60629,0.6110112322485939,0.016703842308699725,0.016703842308699725
0.01,0.55,114468,0.5164412761645176,0.011568495095306993,0.011568495095306993
