analysis_date,next_trade_date,code,company_name,sector,current_price,target_price,stop_loss_price,expected_return,volume,holding_period,prediction_probability,downside_probability,risk_score,composite_score,passed_up,passed_down,passed_risk,passed_all_filters,future_return
2025-08-28,2025-08-29,80350,銘柄80350,Unknown,20750.0,20957.5,20542.5,1.0,3909700.0,1,0.19995590270272914,0.49073033696136614,0.2885233225144756,-0.16081859478374416,True,True,True,True,-0.0040963855421686235
2025-08-29,2025-09-01,99840,銘柄99840,Unknown,16230.0,16392.3,16067.7,1.0,11618800.0,1,0.18183657467276926,0.4777530719156571,0.37520560966323085,-0.20712220515035162,True,True,True,True,-0.04805914972273573
2025-08-29,2025-09-01,61460,銘柄61460,Unknown,41350.0,41763.5,40936.5,1.0,3525900.0,1,0.1901632315612044,0.4870453467005074,0.39705421381328104,-0.21218112731436173,True,True,True,True,-0.07714631197097943
2025-09-05,2025-09-08,94320,銘柄94320,Unknown,159.2,160.792,157.60799999999998,1.0,130287500.0,1,0.1815922840626288,0.47578014327790713,0.3359240183111488,-0.1906673949007843,True,True,True,True,-0.002512562814070196
2025-09-08,2025-09-09,80350,銘柄80350,Unknown,20600.0,20806.0,20394.0,1.0,3295100.0,1,0.18360186303352774,0.4866515414921305,0.39943519679144984,-0.21949798642911747,True,True,True,True,0.020388349514563142
2025-09-10,2025-09-11,80350,銘柄80350,Unknown,21150.0,21361.5,20938.5,1.0,3056800.0,1,0.18303451925286632,0.480150621816914,0.13677661218390716,-0.11175143652915354,True,True,True,True,0.012056737588652444
2025-09-10,2025-09-11,61460,銘柄61460,Unknown,39000.0,39390.0,38610.0,1.0,3369100.0,1,0.20898355774294786,0.4905701373540764,0.34939730906364597,-0.17606043455954873,True,True,True,True,0.06461538461538452
2025-09-11,2025-09-12,68570,銘柄68570,Unknown,13700.0,13837.0,13563.0,1.0,15427400.0,1,0.18367074569825156,0.49341184684350264,0.35101253025088985,-0.2034401898238557,True,True,True,True,0.018248175182481674
2025-09-11,2025-09-12,69200,銘柄69200,Unknown,16600.0,16766.0,16434.0,1.0,5962600.0,1,0.1840351545932974,0.49261063948080813,0.388023338520314,-0.2174795005552323,True,True,True,True,0.005120481927710863
2025-09-12,2025-09-16,94320,銘柄94320,Unknown,161.5,163.115,159.885,1.0,151163700.0,1,0.20198479982292158,0.47998197637311324,0.22643814027674478,-0.12858144447433295,True,True,True,True,-0.003095975232198178
2025-09-16,2025-09-17,94320,銘柄94320,Unknown,161.0,162.61,159.39,1.0,135660000.0,1,0.1807512758760875,0.47317217282142426,0.3047630609476393,-0.17774003491368034,True,True,True,True,0.0
2025-09-17,2025-09-18,94340,銘柄94340,Unknown,229.8,232.098,227.502,1.0,54006600.0,1,0.18616576643249144,0.4782960292201329,0.09931264856500946,-0.09270730760357881,True,True,True,True,-0.00435161009573537
2025-09-17,2025-09-18,94320,銘柄94320,Unknown,161.0,162.61,159.39,1.0,151268500.0,1,0.2031663270113315,0.48491861007395354,0.22948339713095553,-0.13108633687802748,True,True,True,True,-0.006832298136645876
2025-09-18,2025-09-19,69200,銘柄69200,Unknown,17055.0,17225.55,16884.45,1.0,6862500.0,1,0.1847417757028792,0.48333713425571817,0.2920790851668156,-0.17375842549170611,True,True,True,True,0.12489006156552329
2025-09-22,2025-09-24,80350,銘柄80350,Unknown,26600.0,26866.0,26334.0,1.0,9058500.0,1,0.1858929784364856,0.4781551083000758,0.37501603557147895,-0.20319098994214388,True,True,True,True,0.024624060150375993
2025-09-24,2025-09-25,61460,銘柄61460,Unknown,48810.0,49298.1,48321.9,1.0,4112400.0,1,0.20599221240633214,0.4659189975263036,0.37120097691831844,-0.17544767712414705,True,True,True,True,0.02950215119852495
2025-09-24,2025-09-25,80350,銘柄80350,Unknown,27255.0,27527.55,26982.45,1.0,7667800.0,1,0.1803141954352801,0.46389638427281243,0.35159664295787424,-0.1922726538842758,True,True,True,True,0.01706108970831033
2025-09-25,2025-09-26,94340,銘柄94340,Unknown,226.9,229.169,224.631,1.0,65815300.0,1,0.19597981803896847,0.4798109723546508,0.24144755838611326,-0.14050469149280226,True,True,True,True,0.011458792419568153
2025-10-06,2025-10-07,58030,銘柄58030,Unknown,14500.0,14645.0,14355.0,1.0,9056000.0,1,0.18440264439792114,0.49107963956733286,0.32881292170882354,-0.1926623440692747,True,True,True,True,0.05448275862068974
2025-10-09,2025-10-10,58030,銘柄58030,Unknown,16785.0,16952.85,16617.15,1.0,13748300.0,1,0.19234756765801722,0.4933807324099613,0.396862980422045,-0.2130879907157814,True,True,True,True,-0.013404825737265424
