analysis_date,next_trade_date,code,company_name,sector,current_price,target_price,stop_loss_price,expected_return,volume,holding_period,prediction_probability,downside_probability,risk_score,composite_score,passed_up,passed_down,passed_risk,passed_all_filters,future_return
2025-07-25,2025-07-28,13330,銘柄13330,Unknown,3102.0,3133.02,3070.98,1.0,147900.0,1,0.16528758086785844,0.4780410757597268,0.08446947446293304,-0.10752074679717818,True,True,True,True,0.0003223726627981094
2025-07-25,2025-07-28,16050,銘柄16050,Unknown,2103.0,2124.03,2081.97,1.0,3264700.0,1,0.1672125689756871,0.46926364572343066,0.11138619111748267,-0.1119737303330213,True,True,True,True,-0.007132667617689048
2025-07-28,2025-07-29,13330,銘柄13330,Unknown,3103.0,3134.03,3071.97,1.0,125300.0,1,0.15881817828976832,0.4689708400678774,0.09142833628410935,-0.11223857625781414,True,True,True,True,-0.0035449564937157785
2025-07-28,2025-07-29,94320,銘柄94320,Unknown,151.4,152.91400000000002,149.886,1.0,115640300.0,1,0.1783894732830377,0.4807403505264021,0.22232789147088716,-0.15091185856851824,True,True,True,True,-0.0019815059445179584
2025-07-29,2025-07-30,13330,銘柄13330,Unknown,3092.0,3122.92,3061.08,1.0,138300.0,1,0.15295920276991734,0.4778975765050744,0.0809811271188307,-0.11838203633015215,True,True,True,True,0.012289780077619605
2025-07-29,2025-07-30,94320,銘柄94320,Unknown,151.1,152.611,149.589,1.0,105052800.0,1,0.18032912396617476,0.48215500499246633,0.16525597383970272,-0.12685076806593948,True,True,True,True,0.0019854401058903015
2025-07-30,2025-07-31,94320,銘柄94320,Unknown,151.4,152.91400000000002,149.886,1.0,92236600.0,1,0.17295186069317245,0.47035104266649996,0.13906424445362187,-0.11784935842152627,True,True,True,True,0.00858652575957719
2025-07-30,2025-07-31,13330,銘柄13330,Unknown,3130.0,3161.3,3098.7,1.0,121600.0,1,0.14344932656218184,0.46675181152608536,0.08951253803172941,-0.1257315944135526,True,True,True,True,0.0031948881789136685
2025-07-31,2025-08-01,94320,銘柄94320,Unknown,152.7,154.227,151.17299999999997,1.0,99949600.0,1,0.17797626439020728,0.4717310272757438,0.09529109104670205,-0.09600568566634543,True,True,True,True,0.020956123117223502
2025-07-31,2025-08-01,13330,銘柄13330,Unknown,3140.0,3171.4,3108.6,1.0,167000.0,1,0.15373886648836665,0.4898858831639736,0.11170738628229646,-0.13588702960653873,True,True,True,True,0.01496815286624198
2025-08-01,2025-08-04,13320,銘柄13320,Unknown,892.5,901.425,883.575,1.0,1011900.0,1,0.15167730409905802,0.477281823770113,0.13226233001907256,-0.1398685397936275,True,True,True,True,-0.002128851540616261
2025-08-01,2025-08-04,22820,銘柄22820,Unknown,5137.0,5188.37,5085.63,1.0,687100.0,1,0.14164052135582286,0.47635606163587496,0.1224095099344334,-0.14550131343588799,True,True,True,True,-0.0007786645902277955
2025-08-04,2025-08-05,94340,銘柄94340,Unknown,224.0,226.24,221.76,1.0,58492400.0,1,0.19712242430385843,0.48346282628939374,0.17511962960972166,-0.1146568406847271,True,True,True,True,0.015625
2025-08-04,2025-08-05,13320,銘柄13320,Unknown,890.6,899.5060000000001,881.694,1.0,1183600.0,1,0.14293942210726984,0.48974252104515803,0.12353382389621514,-0.15134536797379522,True,True,True,True,0.057489333033909684
