initial_capital,final_equity,total_return,cagr,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_trade_return,median_trade_return,avg_holding_days,scenario_id,position_size,max_positions,profit_target,stop_loss,slippage,transaction_cost,entry_delay_days
1000000.0,1020064.5001885,0.020064500188500034,0.0020529840147938128,0.3745129417815349,0.0,0,0.0,0.0,0.0,0.0,pt0p07_sl0p05_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,2
1000000.0,1016586.8232552877,0.016586823255287708,0.0016997602947077528,0.3993303337578849,0.0,2,1.0,0.04895052473763131,0.04895052473763131,3.0,pt0p05_sl0p05_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.0005,2
1000000.0,1016586.8232552877,0.016586823255287708,0.0016997602947077528,0.3993303337578849,0.0,2,1.0,0.04895052473763131,0.04895052473763131,3.0,pt0p05_sl0p04_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,2
1000000.0,1016071.7060855753,0.016071706085575288,0.0016473483139030076,0.3972505316658685,0.0,2,1.0,0.04895052473763131,0.04895052473763131,3.0,pt0p05_sl0p05_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.001,2
1000000.0,1016071.7060855753,0.016071706085575288,0.0016473483139030076,0.3972505316658685,0.0,2,1.0,0.04895052473763131,0.04895052473763131,3.0,pt0p05_sl0p04_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,2
1000000.0,1015556.5889158625,0.015556588915862424,0.0015949124995346953,0.39501935222851203,0.0,2,1.0,0.04685471792311524,0.04685471792311524,3.0,pt0p05_sl0p05_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,2
1000000.0,1015556.5889158625,0.015556588915862424,0.0015949124995346953,0.39501935222851203,0.0,2,1.0,0.04685471792311524,0.04685471792311524,3.0,pt0p05_sl0p04_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,2
1000000.0,1015041.256556725,0.015041256556725058,0.001542430908731074,0.3926175492439461,0.0,2,1.0,0.04685471792311524,0.04685471792311524,3.0,pt0p05_sl0p05_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,2
1000000.0,1015041.256556725,0.015041256556725058,0.001542430908731074,0.3926175492439461,0.0,2,1.0,0.04685471792311524,0.04685471792311524,3.0,pt0p05_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,2
1000000.0,1014817.4606425001,0.014817460642500002,0.001519632028810225,0.26924858648629163,-0.004544539357499877,0,0.0,0.0,0.0,0.0,pt0p09_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.0005,1
1000000.0,1014817.4606425001,0.014817460642500002,0.001519632028810225,0.26924858648629163,-0.004544539357499877,0,0.0,0.0,0.0,0.0,pt0p07_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,1
1000000.0,1014817.4606425001,0.014817460642500002,0.001519632028810225,0.26924858648629163,-0.004544539357499877,0,0.0,0.0,0.0,0.0,pt0p07_sl0p05_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,1
1000000.0,1014598.636285,0.01459863628499991,0.0014973352588907307,0.2644520055047809,-0.004763363714999969,0,0.0,0.0,0.0,0.0,pt0p09_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,1
1000000.0,1014598.636285,0.01459863628499991,0.0014973352588907307,0.2644520055047809,-0.004763363714999969,0,0.0,0.0,0.0,0.0,pt0p07_sl0p05_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,1
1000000.0,1014598.636285,0.01459863628499991,0.0014973352588907307,0.2644520055047809,-0.004763363714999969,0,0.0,0.0,0.0,0.0,pt0p07_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,1
1000000.0,1014379.8119275,0.014379811927500041,0.0014750341761313734,0.2596522681897393,-0.00498218807250006,0,0.0,0.0,0.0,0.0,pt0p07_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,1
1000000.0,1014379.8119275,0.014379811927500041,0.0014750341761313734,0.2596522681897393,-0.00498218807250006,0,0.0,0.0,0.0,0.0,pt0p07_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,1
1000000.0,1014379.8119275,0.014379811927500041,0.0014750341761313734,0.2596522681897393,-0.00498218807250006,0,0.0,0.0,0.0,0.0,pt0p09_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,1
1000000.0,1014160.768855,0.014160768855000061,0.0014527064823581792,0.25484697169925535,-0.005201231144999929,0,0.0,0.0,0.0,0.0,pt0p07_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,1
1000000.0,1014160.768855,0.014160768855000061,0.0014527064823581792,0.25484697169925535,-0.005201231144999929,0,0.0,0.0,0.0,0.0,pt0p07_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,1
1000000.0,1014160.768855,0.014160768855000061,0.0014527064823581792,0.25484697169925535,-0.005201231144999929,0,0.0,0.0,0.0,0.0,pt0p09_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,1
1000000.0,1013483.9140565002,0.01348391405650018,0.0013836853769699786,0.2640039249237441,-0.004544539357499877,1,1.0,0.0489505247376313,0.0489505247376313,4.0,pt0p05_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,1
1000000.0,1013483.9140565002,0.01348391405650018,0.0013836853769699786,0.2640039249237441,-0.004544539357499877,1,1.0,0.0489505247376313,0.0489505247376313,4.0,pt0p05_sl0p05_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.0005,1
1000000.0,1013115.3166130001,0.013115316613000028,0.001346080899001345,0.25808512877775697,-0.004763363714999969,1,1.0,0.0489505247376313,0.0489505247376313,4.0,pt0p05_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,1
1000000.0,1013115.3166130001,0.013115316613000028,0.001346080899001345,0.25808512877775697,-0.004763363714999969,1,1.0,0.0489505247376313,0.0489505247376313,4.0,pt0p05_sl0p05_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.001,1
1000000.0,1012746.7191694999,0.012746719169499876,0.001308464149979427,0.2520501296358789,-0.00498218807250006,1,1.0,0.046854717923115255,0.046854717923115255,4.0,pt0p05_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,1
1000000.0,1012746.7191694999,0.012746719169499876,0.001308464149979427,0.2520501296358789,-0.00498218807250006,1,1.0,0.046854717923115255,0.046854717923115255,4.0,pt0p05_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,1
1000000.0,1012377.903839,0.012377903838999949,0.001270812874355487,0.24589546861510778,-0.005201231144999929,1,1.0,0.046854717923115255,0.046854717923115255,4.0,pt0p05_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,1
1000000.0,1012377.903839,0.012377903838999949,0.001270812874355487,0.24589546861510778,-0.005201231144999929,1,1.0,0.046854717923115255,0.046854717923115255,4.0,pt0p05_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,1
1000000.0,1008490.9358928399,0.008490935892840001,0.000873254004373214,0.19128835587500695,-0.008895583292762965,3,0.3333333333333333,-0.004329501915708678,-0.04095952023987993,1.6666666666666667,pt0p07_sl0p04_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,0
1000000.0,1007897.68746568,0.007897687465679981,0.0008124557626798534,0.1792133480765295,-0.009051065967709992,3,0.3333333333333333,-0.004329501915708678,-0.04095952023987993,1.6666666666666667,pt0p07_sl0p04_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,0
1000000.0,1007417.92839604,0.007417928396040052,0.0007632648458195668,0.16896390055746002,-0.009206616364455411,3,0.3333333333333333,-0.0063188550507572135,-0.04287568647029455,1.6666666666666667,pt0p07_sl0p04_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,0
1000000.0,1006827.06687208,0.006827066872080012,0.000702653435428191,0.15653974196904608,-0.009362231441602087,3,0.3333333333333333,-0.0063188550507572135,-0.04287568647029455,1.6666666666666667,pt0p07_sl0p04_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,0
1000000.0,1005502.08698488,0.0055020869848800835,0.0005666190755178047,0.11023889316858852,-0.011857770083994246,3,0.3333333333333333,-0.010989505247376198,-0.04095952023987993,1.6666666666666667,pt0p05_sl0p04_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,0
1000000.0,1005497.911163835,0.005497911163834912,0.0005661900940978626,0.13138319160701736,-0.008895583292762965,3,0.3333333333333333,-0.01098950524737615,-0.05094952523738108,1.6666666666666667,pt0p07_sl0p05_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,0
1000000.0,1004910.3337297599,0.004910333729759797,0.000505812425271257,0.09898342002689478,-0.012012415564321977,3,0.3333333333333333,-0.010989505247376198,-0.04095952023987993,1.6666666666666667,pt0p05_sl0p04_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,0
1000000.0,1004906.15999767,0.004906159997670079,0.0005053834320374317,0.11809549448518909,-0.009051065967709992,3,0.3333333333333333,-0.01098950524737615,-0.05094952523738108,1.6666666666666667,pt0p07_sl0p05_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,0
1000000.0,1004453.6865284049,0.004453686528404832,0.00045886688189522573,0.10759010805687312,-0.009206616364455411,3,0.3333333333333333,-0.01296555167249129,-0.05284573140289574,1.6666666666666667,pt0p07_sl0p05_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,0
1000000.0,1004432.06983216,0.004432069832160046,0.00045664410643886377,0.08965726780049176,-0.012167128401800897,3,0.3333333333333333,-0.012965551672491258,-0.04287568647029455,1.6666666666666667,pt0p05_sl0p04_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,0
1000000.0,1003864.3078668101,0.003864307866810135,0.0003982476012747149,0.09404013679436043,-0.009362231441602087,3,0.3333333333333333,-0.01296555167249129,-0.05284573140289574,1.6666666666666667,pt0p07_sl0p05_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,0
1000000.0,1003842.70198432,0.0038427019843199073,0.00039602476809252884,0.07827960700107431,-0.01232190768271435,3,0.3333333333333333,-0.012965551672491258,-0.04287568647029455,1.6666666666666667,pt0p05_sl0p04_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,0
1000000.0,1002509.0622558751,0.002509062255874994,0.0002587355528109736,0.05370183227992398,-0.011857770083994246,3,0.3333333333333333,-0.01764950857904367,-0.05094952523738108,1.6666666666666667,pt0p05_sl0p05_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.0005,0
1000000.0,1001918.8062617499,0.0019188062617498947,0.00019792038723687178,0.041751303171067206,-0.012012415564321977,3,0.3333333333333333,-0.01764950857904367,-0.05094952523738108,1.6666666666666667,pt0p05_sl0p05_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.001,0
1000000.0,1001467.827964525,0.001467827964525048,0.00015143360461977728,0.03252184518014442,-0.012167128401800897,3,0.3333333333333333,-0.019612248294225334,-0.05284573140289574,1.6666666666666667,pt0p05_sl0p05_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,0
1000000.0,1000879.9429790501,0.0008799429790500302,9.080630460100991e-05,0.020535707977560404,-0.01232190768271435,3,0.3333333333333333,-0.019612248294225334,-0.05284573140289574,1.6666666666666667,pt0p05_sl0p05_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,0
