initial_capital,final_equity,total_return,cagr,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_trade_return,median_trade_return,avg_holding_days,scenario_id,position_size,max_positions,profit_target,stop_loss,slippage,transaction_cost,entry_delay_days
1000000.0,1052386.9830473803,0.05238698304738043,0.005285260503707034,0.30612062325261724,-0.021944160486973896,7,0.7142857142857143,0.048032763559554756,0.08891054472763636,4.142857142857143,pt0p09_sl0p04_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,2
1000000.0,1051275.7157610701,0.05127571576107015,0.005175620043001761,0.30198058499081987,-0.021964141491271127,7,0.7142857142857143,0.04593879043508014,0.08673489765351973,4.142857142857143,pt0p09_sl0p04_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,2
1000000.0,1051069.557700687,0.051069557700686996,0.0051552685354658845,0.3239509347096339,-0.010942601766270599,12,0.8333333333333334,0.034091012595082425,0.04685471792311535,2.9166666666666665,pt0p05_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,1
1000000.0,1050164.3986621401,0.050164398662140064,0.0050658706790112085,0.29776247857647714,-0.021984162834747134,7,0.7142857142857143,0.04593879043508014,0.08673489765351973,4.142857142857143,pt0p09_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,2
1000000.0,1049187.7395721676,0.0491877395721676,0.0049693335984504206,0.27132143005883463,-0.01496947393370951,9,0.7777777777777778,0.04038620086064322,0.06893053473263377,3.7777777777777777,pt0p07_sl0p05_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,1
1000000.0,1049078.7997763753,0.049078799776375304,0.004958560536904022,0.3133444075229461,-0.011244323582154991,12,0.8333333333333334,0.034091012595082425,0.04685471792311535,2.9166666666666665,pt0p05_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,1
1000000.0,1048424.8830012626,0.048424883001262575,0.004893873584012054,0.2813988464663878,-0.014980202879947613,9,0.6666666666666666,0.040386200860643234,0.08891054472763633,3.7777777777777777,pt0p09_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.0005,1
1000000.0,1047631.4754793355,0.04763147547933544,0.004815339286548426,0.26424696438288986,-0.015265652433781196,9,0.7777777777777778,0.04038620086064322,0.06893053473263377,3.7777777777777777,pt0p07_sl0p05_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,1
1000000.0,1046869.0005275256,0.04686900052752563,0.004739816530755725,0.2743024731197701,-0.015276601141676727,9,0.6666666666666666,0.040386200860643234,0.08891054472763633,3.7777777777777777,pt0p09_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,1
1000000.0,1045974.51136623,0.045974511366229986,0.004651154931540669,0.2570553342750717,-0.015564008288546871,9,0.7777777777777778,0.03830750559516585,0.06679480778831753,3.7777777777777777,pt0p07_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,1
1000000.0,1045380.2717796576,0.045380271779657644,0.00459221641737928,0.2675101792846295,-0.015572717771522249,9,0.6666666666666666,0.03830750559516587,0.0867348976535197,3.7777777777777777,pt0p09_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,1
1000000.0,1044419.63419246,0.04441963419246009,0.004496873846771443,0.2497830788944175,-0.01586160212304677,9,0.7777777777777778,0.03830750559516585,0.06679480778831753,3.7777777777777777,pt0p07_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,1
1000000.0,1043825.691874315,0.043825691874314954,0.004437886161026139,0.2601856174211561,-0.015870484221783165,9,0.6666666666666666,0.03830750559516587,0.0867348976535197,3.7777777777777777,pt0p09_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,1
1000000.0,1035903.2680717905,0.03590326807179056,0.003648174605918708,0.2642213074111668,-0.014540580624336052,12,0.6666666666666666,0.018980509745127553,0.048950524737631285,2.1666666666666665,pt0p05_sl0p04_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,2
1000000.0,1034208.7298236676,0.034208729823667516,0.0034785592428367984,0.2262796389787853,-0.01518299315763838,9,0.6666666666666666,0.029286195307864027,0.06893053473263373,3.7777777777777777,pt0p07_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,1
1000000.0,1034064.0577235802,0.03406405772358023,0.003464066696851509,0.2531320147848085,-0.014700126294762583,12,0.6666666666666666,0.018980509745127553,0.048950524737631285,2.1666666666666665,pt0p05_sl0p04_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,2
1000000.0,1032659.9589823356,0.032659958982335535,0.0033233163891071005,0.21761695333330033,-0.015483547202612469,9,0.6666666666666666,0.029286195307864027,0.06893053473263373,3.7777777777777777,pt0p07_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,1
1000000.0,1032224.84737537,0.0322248473753699,0.00327966490028353,0.24179739218628984,-0.014860189670016122,12,0.6666666666666666,0.01694458312531208,0.04685471792311535,2.1666666666666665,pt0p05_sl0p04_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,2
1000000.0,1031178.3418668725,0.031178341866872517,0.0031746092328355235,0.2093099099264936,-0.015783808180153236,9,0.6666666666666666,0.02722967789227574,0.06679480778831753,3.7777777777777777,pt0p07_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,1
1000000.0,1031119.3268535105,0.031119326853510376,0.0031686820385299352,0.23169733263395828,-0.014405658773083196,14,0.6428571428571429,0.019435436904411924,0.04895052473763125,2.5714285714285716,pt0p05_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,1
1000000.0,1030854.1825733129,0.03085418257331285,0.003142048422097199,0.22681925306433684,-0.014172838912758778,10,0.7,0.018980509745127567,0.048950524737631285,2.9,pt0p05_sl0p05_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.0005,2
1000000.0,1030385.5794907399,0.030385579490739945,0.003094962439657012,0.23021700502152756,-0.015041922950971953,12,0.6666666666666666,0.01694458312531208,0.04685471792311535,2.1666666666666665,pt0p05_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,2
1000000.0,1029630.8664787451,0.02963086647874502,0.003019087291821654,0.20038937744042357,-0.016085760375264768,9,0.6666666666666666,0.02722967789227574,0.06679480778831753,3.7777777777777777,pt0p07_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,1
1000000.0,1029307.3837716252,0.02930738377162534,0.00298655065488318,0.21706195654254373,-0.014469457959572773,10,0.7,0.018980509745127567,0.048950524737631285,2.9,pt0p05_sl0p05_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.001,2
1000000.0,1028843.1707270207,0.028843170727020695,0.0029398430109044416,0.2169728746610252,-0.014854638382791774,14,0.6428571428571429,0.019435436904411924,0.04895052473763125,2.5714285714285716,pt0p05_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,1
1000000.0,1027760.5849699376,0.027760584969937607,0.002830843194743471,0.2071485321174972,-0.014766459854620217,10,0.7,0.01694458312531208,0.046854717923115366,2.9,pt0p05_sl0p05_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.0005,2
1000000.0,1026634.1683263996,0.026634168326399532,0.0027173209259210296,0.2024922179069149,-0.015304211583181293,14,0.6428571428571429,0.017398601338542218,0.04685471792311534,2.5714285714285716,pt0p05_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.0005,1
1000000.0,1026213.725814875,0.02621372581487491,0.002674919354922478,0.19708042083851,-0.015063835489898758,10,0.7,0.01694458312531208,0.046854717923115366,2.9,pt0p05_sl0p05_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,2
1000000.0,1024359.3124527999,0.024359312452799875,0.002487715931318135,0.18715913671309173,-0.01575630274440909,14,0.6428571428571429,0.017398601338542218,0.04685471792311534,2.5714285714285716,pt0p05_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,1
