initial_capital,final_equity,total_return,cagr,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_trade_return,median_trade_return,avg_holding_days,scenario_id,position_size,max_positions,profit_target,stop_loss,slippage,transaction_cost,entry_delay_days
1000000.0,1039880.0318124975,0.03988003181249744,0.0631204217852761,2.5017997127849023,-0.006105049823132314,9,0.8888888888888888,0.034655760669571316,0.04685471792311532,6.555555555555555,pt0p05_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.04,0.0015,0.001,2
1000000.0,1039141.6105208249,0.03914161052082488,0.0619390382199676,2.8366125304155734,-0.005703805113303706,7,1.0,0.03915957050095198,0.03917394114755383,8.571428571428571,pt0p07_sl0p05_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,2
1000000.0,1039141.6105208249,0.03914161052082488,0.0619390382199676,2.8366125304155734,-0.005703805113303706,7,1.0,0.03915957050095198,0.03917394114755383,8.571428571428571,pt0p07_sl0p04_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,2
1000000.0,1038988.1909244553,0.03898819092445538,0.06169364518625864,2.2149263881121053,-0.00895070523835284,9,0.7777777777777778,0.02917568046811457,0.03632165049550707,8.0,pt0p07_sl0p04_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,0
1000000.0,1038871.2534339752,0.03887125343397524,0.06150661865186202,2.7135553031103985,-0.005640614195384641,6,1.0,0.04370999242604853,0.034851427312034555,9.5,pt0p07_sl0p05_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,1
1000000.0,1038871.2534339752,0.03887125343397524,0.06150661865186202,2.7135553031103985,-0.005640614195384641,6,1.0,0.04370999242604853,0.034851427312034555,9.5,pt0p07_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.0005,1
1000000.0,1038400.6971879376,0.038400697187937594,0.06075414450297778,2.3569576196687647,-0.007523611636648608,9,0.8888888888888888,0.033547977899282294,0.04685471792311532,6.555555555555555,pt0p05_sl0p05_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.05,0.05,0.0015,0.001,2
1000000.0,1037860.21569165,0.0378602156916501,0.05989008954085118,2.7861204484100957,-0.005706747936598422,7,1.0,0.03915957050095198,0.03917394114755383,8.571428571428571,pt0p07_sl0p05_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,2
1000000.0,1037860.21569165,0.0378602156916501,0.05989008954085118,2.7861204484100957,-0.005706747936598422,7,1.0,0.03915957050095198,0.03917394114755383,8.571428571428571,pt0p07_sl0p04_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,2
1000000.0,1037738.3793179505,0.03773837931795043,0.05969534773752039,2.651670122775617,-0.005788658740983332,6,1.0,0.04370999242604853,0.034851427312034555,9.5,pt0p07_sl0p05_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,1
1000000.0,1037738.3793179505,0.03773837931795043,0.05969534773752039,2.651670122775617,-0.005788658740983332,6,1.0,0.04370999242604853,0.034851427312034555,9.5,pt0p07_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,1
1000000.0,1037504.5556731751,0.03750455567317523,0.05932164301768972,2.0678084227179228,-0.010426251331165703,9,0.7777777777777778,0.028065679912836657,0.03632165049550707,8.0,pt0p07_sl0p05_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.0005,0
1000000.0,1037420.8272589099,0.03742082725890983,0.05918783705751807,2.1471485272401853,-0.009098055997986965,9,0.7777777777777778,0.02917568046811457,0.03632165049550707,8.0,pt0p07_sl0p04_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0005,0.001,0
1000000.0,1036578.820862475,0.03657882086247488,0.05784257021392647,2.7327700191796778,-0.005709693798103377,7,0.8571428571428571,0.03708332604722033,0.037097667981220134,8.571428571428571,pt0p07_sl0p05_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,2
1000000.0,1036578.820862475,0.03657882086247488,0.05784257021392647,2.7327700191796778,-0.005709693798103377,7,0.8571428571428571,0.03708332604722033,0.037097667981220134,8.571428571428571,pt0p07_sl0p04_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,2
1000000.0,1036565.4531729252,0.036565453172925144,0.05782121774286919,2.588438510871944,-0.005911750636966362,6,1.0,0.0416246562134067,0.032783790543451305,9.5,pt0p07_sl0p04_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,1
1000000.0,1036565.4531729252,0.036565453172925144,0.05782121774286919,2.588438510871944,-0.005911750636966362,6,1.0,0.0416246562134067,0.032783790543451305,9.5,pt0p07_sl0p05_slip0p0015_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,1
1000000.0,1035937.93419635,0.03593793419634994,0.056819044606839064,1.9994641545564498,-0.010573188149661572,9,0.7777777777777778,0.028065679912836657,0.03632165049550707,8.0,pt0p07_sl0p05_slip0p0005_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0005,0.001,0
1000000.0,1035822.1415656148,0.03582214156561481,0.05663415659135196,2.0764385642431287,-0.00924547155489075,9,0.7777777777777778,0.027119383861562343,0.03425107621586485,8.0,pt0p07_sl0p04_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.0005,0
1000000.0,1035628.8327183999,0.035628832718400005,0.05632552317622164,2.6045648715914607,-0.005413579633402055,6,0.8333333333333334,0.0403129985483782,0.028599584986253365,10.0,pt0p09_sl0p04_slip0p0005_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.0005,2
1000000.0,1035435.11419585,0.03543511419584999,0.05601626834433504,2.5208507176616943,-0.006060085872277687,6,1.0,0.0416246562134067,0.032783790543451305,9.5,pt0p07_sl0p05_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,1
1000000.0,1035435.11419585,0.03543511419584999,0.05601626834433504,2.5208507176616943,-0.006060085872277687,6,1.0,0.0416246562134067,0.032783790543451305,9.5,pt0p07_sl0p04_slip0p0015_tc0p001_delay1_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,1
1000000.0,1035297.2256749499,0.03529722567494997,0.05579616119338482,2.676436863794417,-0.00571264388113446,7,0.8571428571428571,0.03708332604722033,0.037097667981220134,8.571428571428571,pt0p07_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,2
1000000.0,1035297.2256749499,0.03529722567494997,0.05579616119338482,2.676436863794417,-0.00571264388113446,7,0.8571428571428571,0.03708332604722033,0.037097667981220134,8.571428571428571,pt0p07_sl0p05_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,2
1000000.0,1034498.3982368002,0.03449839823680012,0.0545213439061103,2.5494748516233874,-0.005848622857488994,6,0.8333333333333334,0.0403129985483782,0.028599584986253365,10.0,pt0p09_sl0p04_slip0p0005_tc0p001_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.001,2
1000000.0,1034339.990691775,0.03433999069177496,0.05426861362213664,1.9283195313796873,-0.010720189583397155,9,0.7777777777777778,0.026011601091273328,0.03425107621586485,8.0,pt0p07_sl0p05_slip0p0015_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.0005,0
1000000.0,1034256.0008612301,0.03425600086123004,0.05413462146941184,2.004292240060206,-0.009392957574101524,9,0.7777777777777778,0.027119383861562343,0.03425107621586485,8.0,pt0p07_sl0p04_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.04,0.0015,0.001,0
1000000.0,1033797.7769462125,0.033797776946212554,0.053403707840813164,2.7164181487706296,-0.008387122841470696,8,0.875,0.030924329908071202,0.04895052473763126,7.0,pt0p05_sl0p04_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.0005,1
1000000.0,1033367.9637552,0.033367963755200014,0.05271827861429568,2.4894825352360237,-0.006284239963578631,6,0.8333333333333334,0.03823444954137651,0.0265444394204873,10.0,pt0p09_sl0p04_slip0p0015_tc0p0005_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.0005,2
1000000.0,1032774.5914335502,0.032774591433550215,0.05177228407015133,1.8560390706881538,-0.010867262360359398,9,0.7777777777777778,0.026011601091273328,0.03425107621586485,8.0,pt0p07_sl0p05_slip0p0015_tc0p001_delay0_ps150000_mp3,150000.0,3,0.07,0.05,0.0015,0.001,0
1000000.0,1032447.1286082125,0.03244712860821242,0.05125035206667472,2.577304578223265,-0.009686675564550717,8,0.875,0.029675579283383553,0.04895052473763126,7.0,pt0p05_sl0p05_slip0p0005_tc0p0005_delay1_ps150000_mp3,150000.0,3,0.05,0.05,0.0005,0.0005,1
1000000.0,1032380.3893174252,0.03238038931742526,0.05114399002836656,2.651867446227572,-0.008676385784436413,8,0.875,0.030924329908071202,0.04895052473763126,7.0,pt0p05_sl0p04_slip0p0005_tc0p001_delay1_ps150000_mp3,150000.0,3,0.05,0.04,0.0005,0.001,1
1000000.0,1032237.3259104002,0.032237325910400294,0.05091600376293148,2.4246055655758867,-0.006720429941626027,6,0.8333333333333334,0.03823444954137651,0.0265444394204873,10.0,pt0p09_sl0p04_slip0p0015_tc0p001_delay2_ps150000_mp3,150000.0,3,0.09,0.04,0.0015,0.001,2
1000000.0,1031934.9916458152,0.03193499164581515,0.0504342617421496,2.1012924789612955,-0.00895070523835284,8,0.75,0.02670382493442494,0.03138789886905704,9.0,pt0p09_sl0p04_slip0p0005_tc0p0005_delay0_ps150000_mp3,150000.0,3,0.09,0.04,0.0005,0.0005,0
