selected_count,valid_count,precision,avg_return,avg_net_return,median_return,hit_count,fallback_count,days_with_signals,threshold_up,threshold_down,threshold_risk,weight_up,weight_down,weight_risk,coverage_rate,total_days,fallback_min_passed_ratio,weighted_score
78,77,0.4025974025974026,0.004079525474914519,0.002079525474914518,0.005120481927710863,31,0,57,0.18,0.52,0.45,1.0,0.5,0.4,0.475,120,0.4,0.289682299200916
69,68,0.38235294117647056,0.004154819337861805,0.0021548193378618033,0.0016584990143300171,26,0,55,0.18,0.52,0.4,1.0,0.5,0.4,0.4583333333333333,120,0.4,0.27589154384057424
66,65,0.36923076923076925,0.002653790796666995,0.0006537907966669941,0.0,24,0,51,0.18,0.5,0.45,1.0,0.5,0.4,0.425,120,0.4,0.2642345987774617
56,55,0.36363636363636365,0.0073927950796010165,0.005392795079601016,0.0013315579227697327,20,0,46,0.18,0.52,0.35,1.0,0.5,0.4,0.38333333333333336,120,0.4,0.2581329900390319
61,60,0.35,0.003307711830129604,0.0013077118301296029,0.0,21,0,49,0.18,0.5,0.4,1.0,0.5,0.4,0.4083333333333333,120,0.4,0.25122564688237226
47,46,0.30434782608695654,0.006609942166281611,0.0046099421662816106,-0.0002277904328017999,14,0,40,0.18,0.5,0.35,1.0,0.5,0.4,0.3333333333333333,120,0.4,0.21732501163539175
40,40,0.25,-0.00017822225764591582,-0.0021782222576459164,-0.0023269452185982753,10,0,36,0.18,0.48,0.45,1.0,0.5,0.4,0.3,120,0.4,0.17934653332270625
