analysis_date,selected_count,valid_count,hit_count,precision,avg_return,coverage,fallback_count,passed_all_count,fallback_ratio,passed_all_ratio
2025-04-17,1,1,1,1.0,0.01554054054054066,1.0,1,0,1.0,0.0
2025-04-18,1,1,0,0.0,-0.011976047904191711,1.0,1,0,1.0,0.0
2025-04-21,1,1,0,0.0,0.009427609427609562,1.0,1,0,1.0,0.0
2025-04-22,1,1,0,0.0,0.0026684456304202353,1.0,1,0,1.0,0.0
2025-04-23,1,1,0,0.0,-0.027944111776447178,1.0,1,0,1.0,0.0
2025-04-24,1,1,1,1.0,0.010266940451745477,1.0,1,0,1.0,0.0
2025-04-25,2,2,1,0.5,0.01438053520168503,1.0,1,1,0.5,0.5
2025-04-28,1,1,0,0.0,0.002013422818792021,1.0,1,0,1.0,0.0
2025-04-30,1,1,0,0.0,0.0033489618218351946,1.0,1,0,1.0,0.0
