max_hold_days,profit_target,stop_loss,total_return,final_value,win_rate,total_trades,prediction_accuracy,avg_profit,max_drawdown,avg_days_held
1,0.12,0.05,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.12,0.06,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.12,0.07,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.12,0.08,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.02,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.03,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.04,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.05,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.06,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.07,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
1,0.15,0.08,0.040458831000001166,1040458.8310000012,0.5025454545454545,2755,0.5195652173913043,216.9118313454549,-0.41933785977973465,1.512
2,0.03,0.02,0.33048876029999924,1330488.7602999993,0.5141187925998053,2059,0.499031007751938,541.9826713729309,-0.3214562671470301,2.36222005842259
2,0.04,0.02,0.34993812249999867,1349938.1224999987,0.5094152626362736,2023,0.4990138067061144,573.2880868186319,-0.3421861391611741,2.4053518334985133
2,0.04,0.03,0.47338683240000295,1473386.832400003,0.5151515151515151,1985,0.49547738693467336,714.4067108080819,-0.31594082496415943,2.496969696969697
2,0.05,0.02,0.3776071067999997,1377607.1067999997,0.5079840319361277,2009,0.4985104270109235,606.0236767465075,-0.3282082778512114,2.42814371257485
2,0.05,0.03,0.4725179734000021,1472517.973400002,0.5132113821138211,1973,0.4954499494438827,718.7559905487811,-0.31517837883056193,2.518292682926829
2,0.05,0.04,0.5663100577000028,1566310.0577000028,0.5168884339815762,1959,0.4959266802443992,823.4451785056299,-0.31279803500458864,2.5496417604913
2,0.06,0.02,0.3820692875000008,1382069.2875000008,0.51,2005,0.5034825870646766,613.2007096000007,-0.3229579820395014,2.438
2,0.06,0.03,0.463491529800002,1463491.529800002,0.5147507629704985,1971,0.5,711.2089967446599,-0.3150293420825131,2.525940996948118
2,0.06,0.04,0.5600239822000009,1560023.982200001,0.5184426229508197,1957,0.5005096839959225,819.0009324795084,-0.3122989994982076,2.557377049180328
2,0.06,0.05,0.5192902985999964,1519290.2985999964,0.5228690228690228,1929,0.5036194415718718,779.1752584199581,-0.32487626407491066,2.5935550935550937
2,0.07,0.02,0.4003812269999974,1400381.2269999974,0.5095285857572718,1999,0.5029940119760479,632.1436758274824,-0.32308491251860827,2.4453360080240722
2,0.07,0.03,0.4822210475000008,1482221.0475000008,0.5153061224489796,1965,0.500507614213198,731.228609795919,-0.3154113921170519,2.536734693877551
2,0.07,0.04,0.5795624718999979,1579562.471899998,0.5190133607399794,1951,0.5010224948875256,840.1585177800624,-0.3125113419336916,2.568345323741007
2,0.07,0.05,0.5231692319,1523169.2319,0.521875,1925,0.5025906735751295,783.0804652083333,-0.3244338471537774,2.6020833333333333
2,0.07,0.06,0.5655664963000011,1565566.4963000012,0.5230125523012552,1917,0.5026014568158168,833.6728257322181,-0.3225394727398459,2.6119246861924688
2,0.08,0.02,0.39346429180000003,1393464.2918,0.5090543259557344,1993,0.5025025025025025,623.8334172032199,-0.32938840804123815,2.454728370221328
2,0.08,0.03,0.4806291799999995,1480629.1799999995,0.5148413510747185,1959,0.5,728.9659922210855,-0.32274485955913784,2.5465711361310133
2,0.08,0.04,0.5763225414999984,1576322.5414999984,0.5185567010309279,1945,0.5005128205128205,836.4347493814429,-0.31981038313641263,2.5783505154639177
2,0.08,0.05,0.5291129002999994,1529112.9002999994,0.5214211076280042,1919,0.502079002079002,790.205596447231,-0.3312724242920856,2.6123301985370952
2,0.08,0.06,0.5752739186999974,1575273.9186999975,0.5225603357817419,1911,0.5020876826722338,845.1379871983208,-0.32850434156896197,2.622245540398741
2,0.08,0.07,0.6177145745000012,1617714.5745000013,0.5258711721224921,1899,0.5031512605042017,895.0435585005288,-0.3222785427150078,2.634635691657867
2,0.09,0.02,0.4400673490000004,1440067.3490000004,0.5100806451612904,1989,0.5025075225677031,671.8678337701614,-0.3292484645996257,2.461693548387097
2,0.09,0.03,0.5278933171000005,1527893.3171000006,0.5158974358974359,1955,0.5,778.6277083076922,-0.321912704979254,2.5538461538461537
2,0.09,0.04,0.5462921837999996,1546292.1837999995,0.5196280991735537,1941,0.5005138746145941,801.7555381198356,-0.3195026675096356,2.5857438016528924
2,0.09,0.05,0.4953435210999979,1495343.521099998,0.5225130890052356,1915,0.5020833333333333,750.8954767539275,-0.33154705463842005,2.619895287958115
2,0.09,0.06,0.5386997965999996,1538699.7965999995,0.5236593059936908,1907,0.502092050209205,802.6364054679281,-0.32949951790709536,2.629863301787592
2,0.09,0.07,0.5867081787999985,1586708.1787999985,0.526984126984127,1895,0.5031578947368421,858.5434286772482,-0.32170933333888685,2.6423280423280424
2,0.09,0.08,0.5810367296999984,1581036.7296999984,0.526984126984127,1895,0.5031578947368421,852.5332678306875,-0.32170933333888685,2.643386243386243
2,0.1,0.02,0.45580440100000125,1455804.4010000012,0.5100806451612904,1989,0.5035105315947843,688.5797679435489,-0.3292484645996257,2.462701612903226
2,0.1,0.03,0.5438519286000004,1543851.9286000005,0.5158974358974359,1955,0.5010204081632653,795.8385563076928,-0.321912704979254,2.554871794871795
2,0.1,0.04,0.5693166120000002,1569316.6120000002,0.5196280991735537,1941,0.5015416238437821,826.5439901859512,-0.3195026675096356,2.5867768595041323
2,0.1,0.05,0.5178968643999998,1517896.8643999998,0.5225130890052356,1915,0.503125,775.4544600000005,-0.33154705463842005,2.6209424083769632
2,0.1,0.06,0.5582807319999994,1558280.7319999994,0.5236593059936908,1907,0.5031380753138075,824.0472269190321,-0.32949951790709536,2.630914826498423
2,0.1,0.07,0.6061227719999969,1606122.7719999969,0.526984126984127,1895,0.5042105263157894,879.9251234920631,-0.32170933333888685,2.643386243386243
2,0.1,0.08,0.6003874283999973,1600387.4283999973,0.526984126984127,1895,0.5042105263157894,873.8539346031744,-0.32170933333888685,2.6444444444444444
2,0.12,0.02,0.4619365587000011,1461936.558700001,0.5095862764883956,1987,0.5030120481927711,694.7442658930377,-0.32864515059305105,2.4661957618567105
2,0.12,0.03,0.5543141754000015,1554314.1754000015,0.5154004106776181,1953,0.5005107252298263,806.7358034907602,-0.322656229510807,2.5585215605749485
2,0.12,0.04,0.5768177693000003,1576817.7693000003,0.5191313340227508,1939,0.5010288065843621,834.336301034126,-0.31918084210565506,2.590486039296794
2,0.12,0.05,0.526629234100001,1526629.234100001,0.5220125786163522,1913,0.502606882168926,785.1031800838582,-0.33105197862356844,2.6247379454926625
2,0.12,0.06,0.5705244577999988,1570524.4577999988,0.5231578947368422,1905,0.5026178010471204,837.3791434736844,-0.32886623005932847,2.634736842105263
2,0.12,0.07,0.6164137748999998,1616413.7748999998,0.5264830508474576,1893,0.5036880927291886,891.0806478813554,-0.3217903307764448,2.6472457627118646
2,0.12,0.08,0.6100708142999998,1610070.8142999997,0.5264830508474576,1893,0.5036880927291886,884.3521918432197,-0.3217903307764448,2.6483050847457625
2,0.15,0.02,0.45485338470000053,1454853.3847000005,0.5105953582240161,1987,0.5030120481927711,687.1187026236128,-0.32864515059305105,2.467204843592331
2,0.15,0.03,0.5443038642000004,1544303.8642000004,0.5164271047227926,1953,0.5005107252298263,795.7461736139634,-0.322656229510807,2.559548254620123
2,0.15,0.04,0.5707133773999994,1570713.3773999994,0.5201654601861427,1939,0.5010288065843621,827.4961296794214,-0.31918084210565506,2.591520165460186
2,0.15,0.05,0.5209927114000006,1520992.7114000006,0.5230607966457023,1913,0.502606882168926,778.5688335429779,-0.33105197862356844,2.6257861635220126
2,0.15,0.06,0.5655894078999972,1565589.4078999972,0.5242105263157895,1905,0.5026178010471204,831.6083777894731,-0.32886623005932847,2.6357894736842105
2,0.15,0.07,0.6088152280999983,1608815.2280999983,0.527542372881356,1893,0.5036880927291886,882.4525874999997,-0.3217903307764448,2.6483050847457625
2,0.15,0.08,0.6030724054999983,1603072.4054999982,0.527542372881356,1893,0.5036880927291886,876.3683602754235,-0.3217903307764448,2.649364406779661
3,0.03,0.02,0.6372950990999984,1637295.0990999984,0.5212527964205816,1793,0.5194660734149055,952.2395055928419,-0.3091313503085768,2.8568232662192394
3,0.04,0.02,0.6205258272000023,1620525.8272000023,0.511600928074246,1729,0.5213379469434832,958.6608792343399,-0.32652920687033904,2.9698375870069604
3,0.04,0.03,0.3704098576000016,1370409.8576000016,0.513317191283293,1657,0.5150421179302046,656.3745365617436,-0.32442494628182195,3.141646489104116
3,0.05,0.02,0.6083446326000004,1608344.6326000004,0.5041420118343195,1695,0.5211764705882352,955.6810392899413,-0.3049859227002199,3.0366863905325445
3,0.05,0.03,0.3054841199999994,1305484.1199999994,0.5030826140567201,1627,0.5147058823529411,577.5633041923552,-0.3245762290811174,3.2046855733662145
3,0.05,0.04,0.2882583087999993,1288258.3087999993,0.5081761006289308,1595,0.52,559.7235686792453,-0.3356898844098121,3.2767295597484276
3,0.06,0.02,0.6711927915999971,1671192.791599997,0.5011904761904762,1685,0.5207100591715976,1039.6172936904763,-0.29557888407724914,3.075
3,0.06,0.03,0.3641760001999999,1364176.0002,0.5006211180124224,1615,0.5148148148148148,658.3670124223605,-0.31844340400890436,3.2496894409937886
3,0.06,0.04,0.3398505054999981,1339850.505499998,0.5050632911392405,1585,0.519496855345912,632.4945836708857,-0.3252630433428771,3.3227848101265822
3,0.06,0.05,0.402799917799999,1402799.917799999,0.5083870967741936,1555,0.5192307692307693,724.7867074838712,-0.3166991466799109,3.3793548387096775
3,0.07,0.02,0.615746081099999,1615746.081099999,0.5006016847172082,1667,0.5191387559808612,978.5772197352594,-0.30752036086006995,3.1167268351383877
3,0.07,0.03,0.3345870833000003,1334587.0833000003,0.4993726474278545,1599,0.5124688279301746,624.0964486825601,-0.3185391981158069,3.2948557089084067
3,0.07,0.04,0.26688724619999926,1266887.2461999992,0.5031928480204342,1571,0.5177664974619289,538.7652227330774,-0.33969544732025875,3.3652618135376757
3,0.07,0.05,0.4007532072000005,1400753.2072000005,0.5077922077922078,1545,0.5187096774193548,724.5548487012984,-0.31696538593808243,3.414285714285714
3,0.07,0.06,0.398638864000001,1398638.864000001,0.507227332457293,1527,0.5130548302872062,729.4943194480949,-0.32970751486612043,3.4480946123521683
3,0.08,0.02,0.6135309414000015,1613530.9414000015,0.5012106537530266,1657,0.5186522262334536,977.4878307506058,-0.3083215485951075,3.1331719128329296
3,0.08,0.03,0.3328333401999993,1332833.3401999993,0.5,1589,0.5119196988707654,621.89967689394,-0.3252907470562416,3.308080808080808
3,0.08,0.04,0.2691850472000011,1269185.047200001,0.5045045045045045,1559,0.5179028132992327,542.6778687258685,-0.3386589430714839,3.3783783783783785
3,0.08,0.05,0.4134176941999984,1413417.6941999984,0.5091383812010444,1537,0.5188067444876784,743.3314088772844,-0.32481177283960655,3.4281984334203655
3,0.08,0.06,0.40760650220000066,1407606.5022000007,0.5085865257595773,1519,0.5131233595800525,743.3581993394981,-0.3369993933912467,3.462351387054161
3,0.08,0.07,0.42777762910000117,1427777.6291000012,0.5132978723404256,1509,0.5112285336856011,774.7219101063833,-0.3424772438111785,3.4933510638297873
3,0.09,0.02,0.6104789940000004,1610478.9940000004,0.5018226002430134,1651,0.5181159420289855,973.3611065613609,-0.3082498290614565,3.1518833535844473
3,0.09,0.03,0.2936362982000019,1293636.298200002,0.5019011406844106,1583,0.5125944584382871,567.8164356147023,-0.32613520343212044,3.32319391634981
3,0.09,0.04,0.23038386600000085,1230383.8660000009,0.5038659793814433,1557,0.5160051216389244,486.8327275773197,-0.34576593879391376,3.390463917525773
3,0.09,0.05,0.3616704138000004,1361670.4138000004,0.5071895424836601,1535,0.5155844155844156,668.8340550326797,-0.3241093491282776,3.4405228758169937
3,0.09,0.06,0.3580293240999994,1358029.3240999994,0.5066137566137566,1517,0.5098554533508541,671.2652616402115,-0.3367295694906528,3.4748677248677247
3,0.09,0.07,0.3801739260999998,1380173.9260999998,0.5106666666666667,1505,0.5072847682119205,705.7237077333335,-0.3416180771731989,3.506666666666667
3,0.09,0.08,0.36833435369999845,1368334.3536999985,0.5113484646194927,1503,0.5079575596816976,689.9565399198938,-0.3452001382904567,3.5166889185580774
3,0.1,0.02,0.5648247867000005,1564824.7867000005,0.5006090133982948,1647,0.5181598062953995,916.5381842874548,-0.31116831428602554,3.1607795371498173
3,0.1,0.03,0.26467042149999903,1264670.421499999,0.5006337135614702,1583,0.5125944584382871,528.9202101394172,-0.3246579926067797,3.329531051964512
3,0.1,0.04,0.19865684949999907,1198656.849499999,0.5032258064516129,1555,0.5166666666666667,443.97914503225786,-0.3481338455884282,3.3961290322580644
3,0.1,0.05,0.32105493479999875,1321054.9347999988,0.506544502617801,1533,0.5162548764629389,613.7553103403138,-0.3241118687419381,3.446335078534031
3,0.1,0.06,0.32033080209999926,1320330.8020999993,0.5059602649006623,1515,0.5105263157894737,619.6006603973506,-0.3361711263272204,3.480794701986755
3,0.1,0.07,0.33393367519999806,1333933.675199998,0.5100133511348465,1503,0.5079575596816976,641.954598931909,-0.3418960920326801,3.512683578104139
3,0.1,0.08,0.32603989769999847,1326039.8976999985,0.5106951871657754,1501,0.5086321381142098,631.440447192513,-0.3458089088727136,3.522727272727273
3,0.12,0.02,0.5766181397000011,1576618.139700001,0.5006090133982948,1647,0.5181598062953995,931.538049451889,-0.30711915832866393,3.164433617539586
3,0.12,0.03,0.2827404425000006,1282740.4425000006,0.5006337135614702,1583,0.5125944584382871,552.4964356147019,-0.3246579926067797,3.329531051964512
3,0.12,0.04,0.2162129054999992,1216212.9054999992,0.5032258064516129,1555,0.5166666666666667,467.3632584516123,-0.3445521708309428,3.3961290322580644
3,0.12,0.05,0.3429717664999999,1342971.7665,0.506544502617801,1533,0.5162548764629389,643.350215314136,-0.3241118687419381,3.446335078534031
3,0.12,0.06,0.3425515599999996,1342551.5599999996,0.5059602649006623,1515,0.5105263157894737,649.9752185430461,-0.3361711263272204,3.480794701986755
3,0.12,0.07,0.35837514319999886,1358375.143199999,0.5100133511348465,1503,0.5079575596816976,675.4821260347129,-0.3418960920326801,3.512683578104139
3,0.12,0.08,0.35105883199999854,1351058.8319999985,0.5106951871657754,1501,0.5086321381142098,665.920129010695,-0.3458089088727136,3.522727272727273
3,0.15,0.02,0.6082483481000013,1608248.3481000012,0.501219512195122,1645,0.5187878787878788,973.7745148780499,-0.30236564925050174,3.1731707317073172
3,0.15,0.03,0.3067976805,1306797.6805,0.501269035532995,1581,0.5132408575031526,585.8019257614214,-0.325439417603348,3.3388324873096447
3,0.15,0.04,0.24365186569999928,1243651.8656999993,0.5038759689922481,1553,0.5173299101412067,505.4955322997412,-0.33415767341357105,3.405684754521964
3,0.15,0.05,0.3746534224999987,1374653.4224999987,0.5078534031413613,1533,0.517555266579974,687.2806366492147,-0.32420183127662133,3.451570680628272
3,0.15,0.06,0.37066860019999764,1370668.6001999977,0.5072847682119205,1515,0.5118421052631579,689.4234970860927,-0.33700319791232664,3.486092715231788
3,0.15,0.07,0.38714489639999927,1387144.8963999993,0.5113484646194927,1503,0.5092838196286472,716.343544325768,-0.34180981446931646,3.5180240320427236
3,0.15,0.08,0.37987915319999865,1379879.1531999987,0.5120320855614974,1501,0.5099601593625498,706.7950635026738,-0.34605232068445335,3.52807486631016
4,0.03,0.02,0.6450780012999991,1645078.0012999992,0.525,1605,0.5130434782608696,1045.3609336250008,-0.2818723969692861,3.345
4,0.04,0.02,0.5725361559000004,1572536.1559000004,0.5181818181818182,1545,0.52,983.3720944155853,-0.3096211126554305,3.498701298701299
4,0.04,0.03,0.4548363879000009,1454836.387900001,0.5450762829403606,1447,0.5192837465564738,850.8751292649097,-0.30528265996123066,3.798890429958391
4,0.05,0.02,0.6917914364999992,1691791.4364999991,0.5167336010709505,1499,0.5226063829787234,1174.7490686746987,-0.26623598535726267,3.6278447121820614
4,0.05,0.03,0.462026797199999,1462026.797199999,0.5378031383737518,1407,0.5240793201133145,881.1683088445076,-0.28258107123385623,3.920114122681883
4,0.05,0.04,0.45865976399999997,1458659.764,0.5398230088495575,1361,0.5256222547584187,894.0020184365783,-0.28703540762494434,4.075221238938053
4,0.06,0.02,0.7876703120000004,1787670.3120000004,0.5143638850889193,1467,0.5258152173913043,1333.9074677154583,-0.25645981926126665,3.72640218878249
4,0.06,0.03,0.5808043384000021,1580804.338400002,0.5364431486880467,1377,0.5253256150506512,1077.1063067055393,-0.26948994999702375,4.024781341107872
4,0.06,0.04,0.5638405113999992,1563840.5113999993,0.5384615384615384,1331,0.5254491017964071,1076.1934546003017,-0.2595285517263441,4.176470588235294
4,0.06,0.05,0.5015370121000011,1501537.012100001,0.5529595015576324,1289,0.5193199381761978,1007.2072968847355,-0.24796070553842145,4.316199376947041
4,0.07,0.02,0.8631662471999989,1863166.247199999,0.5188284518828452,1439,0.5290858725761773,1461.5592757322179,-0.256051769933706,3.811715481171548
4,0.07,0.03,0.619052392500001,1619052.392500001,0.537890044576523,1351,0.5265486725663717,1149.775407578009,-0.26648187371720344,4.109955423476968
4,0.07,0.04,0.5940155284000006,1594015.5284000007,0.5408320493066255,1303,0.5259938837920489,1139.9879755007698,-0.2548285171381607,4.263482280431433
4,0.07,0.05,0.488555490100001,1488555.490100001,0.5515055467511886,1267,0.5235849056603774,997.3655987321715,-0.26421534171231054,4.399366085578447
4,0.07,0.06,0.6031949965000017,1603194.9965000018,0.5566343042071198,1241,0.5184590690208668,1211.8242098705496,-0.23876334655962486,4.483818770226537
4,0.08,0.02,0.8803408058000016,1880340.8058000016,0.5225352112676056,1425,0.5342657342657343,1496.5071854929577,-0.27448643733112615,3.8535211267605636
4,0.08,0.03,0.5959523092999994,1595952.3092999994,0.539039039039039,1337,0.5275707898658718,1119.653685135135,-0.2786734076651231,4.153153153153153
4,0.08,0.04,0.5959387136999983,1595938.7136999983,0.5451713395638629,1289,0.5301391035548686,1151.6213465732094,-0.2623466376545145,4.3193146417445485
4,0.08,0.05,0.5293140526000005,1529314.0526000005,0.5568,1255,0.5238095238095238,1069.50747136,-0.23438900776490573,4.4272
4,0.08,0.06,0.6596632591999992,1659663.2591999993,0.5620915032679739,1229,0.5186385737439222,1313.0480779411769,-0.23119265380668644,4.5130718954248366
4,0.08,0.07,0.6323200429000012,1632320.0429000012,0.5655058043117744,1211,0.5115131578947368,1282.6133043117745,-0.24077416108487543,4.603648424543947
4,0.09,0.02,0.8180956782000018,1818095.6782000018,0.5279770444763271,1399,0.5356125356125356,1419.3339200860842,-0.27468827805518903,3.932568149210904
4,0.09,0.03,0.42697736759999977,1426977.3675999998,0.5411585365853658,1317,0.5310136157337367,860.9058792682924,-0.2777852952538002,4.2317073170731705
4,0.09,0.04,0.4088380347000002,1408838.0347000002,0.5458860759493671,1269,0.5321821036106751,855.6031088607593,-0.2626296517193549,4.393987341772152
4,0.09,0.05,0.38761728629999936,1387617.2862999993,0.5584415584415584,1237,0.5265700483091788,837.5446686688314,-0.2681818099453169,4.503246753246753
4,0.09,0.06,0.5647682036000006,1564768.2036000006,0.5685950413223141,1215,0.519672131147541,1155.9336580165286,-0.23119265380668644,4.580165289256199
4,0.09,0.07,0.5343633536999999,1534363.3536999999,0.5714285714285714,1195,0.5116666666666667,1119.2735700840335,-0.24720686383165036,4.670588235294118
4,0.09,0.08,0.5391053039000009,1539105.3039000009,0.5714285714285714,1195,0.5116666666666667,1128.2859495798325,-0.24114785634816355,4.678991596638656
4,0.1,0.02,0.7231645436000016,1723164.5436000016,0.5230547550432276,1393,0.5321888412017167,1279.1696953890487,-0.2741862987946195,3.946685878962536
4,0.1,0.03,0.40428523250000037,1404285.2325000004,0.5405819295558959,1311,0.5273556231003039,824.2223891271053,-0.2784508428015418,4.252679938744257
4,0.1,0.04,0.37549721129999963,1375497.2112999996,0.5453100158982512,1263,0.5283911671924291,799.3765241653421,-0.2624861380968842,4.416534181240063
4,0.1,0.05,0.356427803700001,1356427.803700001,0.5579119086460033,1231,0.5226537216828478,783.593120228385,-0.25518279332981314,4.526916802610114
4,0.1,0.06,0.489182882100001,1489182.882100001,0.5631229235880398,1209,0.5172981878088962,1026.7402892026582,-0.23119265380668644,4.604651162790698
4,0.1,0.07,0.4576963292000019,1457696.329200002,0.5658783783783784,1189,0.509212730318258,986.1543185810817,-0.25619037142544737,4.695945945945946
4,0.1,0.08,0.4639696916000017,1463969.6916000016,0.5651438240270727,1187,0.5083892617449665,998.8870257191203,-0.25064758876610826,4.712351945854484
4,0.12,0.02,0.7365789848000031,1736578.984800003,0.5202898550724637,1385,0.5266187050359712,1306.0666481159426,-0.27431528648453035,3.979710144927536
4,0.12,0.03,0.4264289995999995,1426428.9995999995,0.539291217257319,1303,0.5244648318042814,862.0351397534669,-0.27852410029674923,4.285053929121726
4,0.12,0.04,0.38346051640000056,1383460.5164000005,0.5447284345047924,1257,0.526148969889065,813.9888956869008,-0.2624759423083322,4.444089456869009
4,0.12,0.05,0.36916071060000033,1369160.7106000003,0.5564648117839607,1227,0.5194805194805194,805.1551723404255,-0.26254693980796057,4.5499181669394435
4,0.12,0.06,0.49425420420000005,1494254.2042,0.5609348914858097,1203,0.5132450331125827,1038.0373923205348,-0.23119265380668644,4.626043405676127
4,0.12,0.07,0.43821200679999894,1438212.006799999,0.5651438240270727,1187,0.5067114093959731,952.9080769881557,-0.26461924596464936,4.710659898477157
