max_hold_days,profit_target,stop_loss,total_return,annual_return,final_value,win_rate,total_trades,prediction_accuracy,avg_profit,max_drawdown,avg_days_held
1,0.09,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.09,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.09,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.1,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.11,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.12,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.13,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.14,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.15,0.14,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.14,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.16,0.15,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.14,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.17,0.15,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.14,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.18,0.15,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.07,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.08,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.09,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.1,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.11,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.12,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.13,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.14,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.19,0.15,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.01,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.02,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.03,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.04,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.05,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
1,0.2,0.06,0.147193586300001,0.147193586300001,1147193.586300001,0.5041916167664671,1675,0.5190476190476191,364.19857628742506,-0.27562784836950205,1.570059880239521
